service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
6449784;2023-09-22;074006  00032;07400600000320;2986 S PERKINS RD;2986 S Perkins Rd, Memphis, Tennessee, 38118;COURT DATE 7/12/2024 @ 9:00AM. junky yard;Inspection-Junky Yard;Pending Litigation;SUMM;Summons issued;2024-07-11;CE-Junky Yard;194.0;04-005;38118.0;35.0673855;-89.90517845;2024-05-21;N;35.0673855, -89.90517845;Parkway Village
5668764;2022-04-27;090004  00021;09000400000210;3726 ROYAL WOOD DR;3726 Royal Wood Dr, Memphis, Tennessee, 38128;COURT DATE 03/16/2023 @ 1:30 PM. JUNKY FRONT AND BACKYARD. ITEMS ARE BLOWING IN THE NEIGHBORS YARD.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-02-16;CE-Junky Yard;15.0;01-001;38128.0;35.25496946;-89.93912216;2023-02-10;N;35.25496946, -89.93912216;Egypt
5333086;2021-07-06;078094  00016;07809400000160;1518 BONNIE DR;1518 Bonnie Dr, Memphis, Tennessee, 38116;JUNKY CARPORT;Inspection-Junky Yard;Closed;NJ;Case not justified;2021-07-13;CE-Junky Yard;181.0;06-005;38116.0;35.03670092;-90.01330188;2022-02-23;N;35.03670092, -90.01330188;Whitehaven
5123378;2021-03-29;074073  00020;07407300000200;3291 KINGS ARMS ST;3291 Kings Arms St, Memphis, Tennessee, 38115;JUNK IS SURROUNDING THIS ENTIRE HOME.;Inspection-Junky Yard;Closed;BACK TO MCSC;Back To MCSC;2021-04-05;CE-Junky Yard;199.0;04-005;38115.0;35.05873954;-89.8773103;2022-02-23;N;35.05873954, -89.8773103;Hickory Hill
5438776;2021-09-17;067086  00035;06708600000350;5502 PARK AVE;5502 Park Ave, Memphis, Tennessee, 38119;High weeds  & overgrowth of vegetation from the  front , back, & easement;Weeds;Closed;JA;Justified, Active already file;2021-10-12;CE-Weeds Occupied Property;107.0;02-002;38119.0;35.10226998;-89.87861112;2024-02-03;N;35.10226998, -89.87861112;Brookfield
5761422;2022-06-24;076088 C00027;0760880C000270;4982 APPLE WHITE LN;4982 Applewhite Ln, Memphis, Tennessee, 38109;Backyard with commercial equipment&trailers on the grass, & front yard parking ,;Inspection-Junky Yard;Closed;CVOAR;Incompliance Violation order to move auto - Auto removed;2022-07-13;CE-Junky Yard;175.0;06-005;38109.0;35.01244414;-90.06443216;2022-07-18;N;35.01244414, -90.06443216;Acklena
4759560;2020-07-21;059031  00014;05903100000140;2813 BREWER AVE;2813 Brewer Ave, Memphis, Tennessee, 38114;Occupied, high grass in backyard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-15;CE-Weeds Occupied Property;145.0;04-007;38114.0;35.08492402;-89.96910348;2022-02-23;N;35.08492402, -89.96910348;Bellevue
5933718;2022-10-12;074018  00024;07401800000240;3265 STARSDALE ST;3265 Starsdale St, Memphis, Tennessee, 38118;Dismissed on 9/20/2023. High Grass and Weeds;Weeds;Closed;DISM;Case dismissed         Need further discussion;2023-05-19;CE-Weeds Occupied Property;200.0;04-005;38118.0;35.0596089;-89.89987613;2024-03-04;N;35.0596089, -89.89987613;Parkway Village
5382944;2021-08-09;074106  00031;07410600000310;3509 FOX MEADOWS RD;3509 Fox Meadows Rd, Memphis, Tennessee, 38115;high grass in backyard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Weeds Occupied Property;199.0;04-005;38115.0;35.05271347;-89.87343279;2023-01-19;N;35.05271347, -89.87343279;Hickory Hill
6109506;2023-03-14;072094  00023;07209400000230;2284 CELESTE DR;2284 Celeste Dr, Memphis, Tennessee, 38127;Court Date Set 05.31.24 @9:00am junky front and back yard;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-07-20;CE-Junky Yard;5.0;07-007;38127.0;35.22536281;-89.98753909;2024-05-21;N;35.22536281, -89.98753909;Frayser
5123630;2021-03-29;071039  00023;07103900000230;2192 POINT CHURCH AVE;2192 Point Church Ave, Memphis, Tennessee, 38127;junky back and front yard causing the street to have rats. Citizen states that there is a lot of junk in the back yard.;Inspection-Junky Yard;Closed;NJ;Case not justified;2021-04-05;CE-Junky Yard;5.0;07-007;38127.0;35.22843532;-89.9909801;2022-02-23;N;35.22843532, -89.9909801;Frayser
5133734;2021-03-31;075129  00003;07512900000030;801 MOHAWK AVE;801 Mohawk Ave, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-04-12;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.03250794;-90.09082712;2022-02-23;Y;35.03250794, -90.09082712;Westwood
5009854;2020-12-30;031104  00005;03110400000050;1929 LAMAR AVE;1929 Lamar Ave, Memphis, Tennessee, 38114;Front yard is surrounding with construction debris and trash;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-19;CE-Junky Yard;101.0;04-006;38114.0;35.11418755;-89.99836474;2022-02-23;N;35.11418755, -89.99836474;Cooper-Young
5307060;2021-06-16;068002  00057;06800200000570;5224 MESQUITE RD;5224 Mesquite Rd, Memphis, Tennessee, 38120;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;71.0;01-003;38120.0;35.14697959;-89.8879347;2024-02-03;N;35.14697959, -89.8879347;East Memphis
5777152;2022-07-06;086014  00014;08601400000140;4446 YALE RD;4446 Yale Rd, Memphis, Tennessee, 38128;Backyard & front  high grass and vegetation;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-27;CE-Weeds Occupied Property;18.0;01-002;38128.0;35.2220703;-89.91512238;2022-12-09;N;35.2220703, -89.91512238;Raleigh
6044484;2023-01-19;082058  00063;08205800000630;1415 BLACK BASS COVE;1415 Black Bass Cv, Memphis, Tennessee, 38109;debris from trees, etc.  throughout yard.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-02;CE-Junky Yard;172.0;06-002;38109.0;35.01522381;-90.11160395;2023-06-02;N;35.01522381, -90.11160395;Darwin
5448160;2021-09-24;090032  00028;09003200000280;4040 TESSLAND RD;4040 Tessland Rd, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.23855786;-89.92879731;2022-02-23;N;35.23855786, -89.92879731;Egypt
4959220;2020-12-01;075045  00010;07504500000100;3237 NORTON RD;3237 Norton Rd, Memphis, Tennessee, 38109;25 SQ BLK # 266, TALL GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-03;CE-Weeds Occupied Property;155.0;06-003;38109.0;35.06038615;-90.0786388;2022-02-23;N;35.06038615, -90.0786388;Pisgah Heights
5445286;2021-09-22;076031  00009;07603100000090;250 IVAN RD;250 Ivan Rd, Memphis, Tennessee, 38109;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-06;CE-Weeds Occupied Property;164.0;06-005;38109.0;35.03942425;-90.05563835;2022-02-23;N;35.03942425, -90.05563835;Raines
5333392;2021-07-06;089014  00158;08901400001580;1359 GARDEN RD;1359 Garden Rd, Memphis, Tennessee, 38134;JUNKY YARD DUPLEX;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-20;CE-Junky Yard;229.0;02-001;38134.0;35.16223646;-89.85616971;2022-02-23;N;35.16223646, -89.85616971;Shelby Farms
5756312;2022-06-21;080002  00025;08000200000250;233 LYNNFIELD ST;233 Lynnfield St, Memphis, Tennessee, 38120;COURT DATE 9/8/2022 @ 1:30PM. Weeds Occupied House;Weeds;Closed;DISM;Case dismissed         Need further discussion;2022-07-26;CE-Weeds Occupied Property;217.0;05-005;38120.0;35.12478017;-89.86753737;2022-07-05;N;35.12478017, -89.86753737;River Oaks
5773694;2022-07-01;093417 F00031;0934170F000310;5582 APPLE BLOSSOM DR;5580 Apple Blossom Dr, Memphis, Tennessee, 38115;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Junky Yard;203.0;03-004;38115.0;35.04615558;-89.87769142;2023-01-19;N;35.04615558, -89.87769142;Hickory Hill
5663758;2022-04-25;036005  00038;03600500000380;1408 FAXON AVE;1408 Faxon Ave, Memphis, Tennessee, 38104;OVERGROWN REVERSE FRONTAGE;Weeds;Closed;CVOID;Closed Void;2022-08-27;CE-Weeds Occupied Property;59.0;07-005;38107.0;35.15520524;-90.01173573;2022-10-06;N;35.15520524, -90.01173573;Crosstown
6069072;2023-02-13;041009  00011;04100900000110;2041 NEDRA AVE;2041 Nedra Ave, Memphis, Tennessee, 38108;OCCUPIED PROPERTY WITH A JUNKY BACKYARD;Inspection-Junky Yard;In Progress;VOWP;Work progress on V.O.;2023-06-24;CE-Junky Yard;39.0;07-005;38108.0;35.17894805;-89.988954;2023-06-22;N;35.17894805, -89.988954;North Memphis
5453412;2021-09-29;090060  00005;09006000000050;3995 SAINT ELMO AVE;3995 Saint Elmo Ave, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-16;CE-Weeds Occupied Property;17.0;01-001;38128.0;35.23402942;-89.93039431;2022-02-23;N;35.23402942, -89.93039431;Egypt
5110232;2021-03-23;062035  00032;06203500000320;4088 MAMIE RD;4088 Mamie Rd, Memphis, Tennessee, 38128;Backyard junk to rear of property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-10;CE-Junky Yard;;07-006;38128.0;35.1867351;-89.92442131;2022-02-23;N;35.1867351, -89.92442131;Wells
5934350;2022-10-13;042055  00028;04205500000280;1322 STANDRIDGE ST;1322 Standridge St, Memphis, Tennessee, 38108;debris in yard;Inspection-Junky Yard;In Progress;VONP2;No Progress 2 on VO;2023-05-20;CE-Junky Yard;40.0;07-005;38108.0;35.17200816;-89.97165029;2023-05-24;N;35.17200816, -89.97165029;Hollywood
5443832;2021-09-22;086011  00009;08601100000090;4239 GENYTH AVE;4239 Genyth Ave, Memphis, Tennessee, 38128;high grass front and rear;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-08;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23036663;-89.92200915;2022-02-23;N;35.23036663, -89.92200915;Egypt
5737306;2022-06-09;041029  00024;04102900000240;1079 UNIVERSITY ST;1079 University St, Memphis, Tennessee, 38107;COURT DATE n/a in complaince (court order) . HIGH GRASS AND WEEDS;Weeds;Closed;DISM;Case dismissed         Need further discussion;2022-09-15;CE-Weeds Occupied Property;41.0;07-005;38107.0;35.16656781;-89.9912011;2022-10-24;N;35.16656781, -89.9912011;North Memphis
4845362;2020-09-11;074011  00038;07401100000380;3064 BLUFFDALE ST;3064 Bluffdale St, Memphis, Tennessee, 38118;Junky yard, metal dbris on trailer, junk in yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-11;CE-Junky Yard;194.0;04-005;38118.0;35.06545054;-89.90149987;2022-02-23;N;35.06545054, -89.90149987;Parkway Village
5066784;2021-02-12;070058  00036;07005800000360;1680 HAYWOOD AVE;1680 Haywood Ave, Memphis, Tennessee, 38127;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-09;CE-Junky Yard;6.0;07-007;38127.0;35.21922105;-90.00778463;2022-02-23;N;35.21922105, -90.00778463;Frayser
5098840;2021-03-17;074001  00137;07400100001370;4800 COTTONWOOD RD;4800 Cottonwood Rd, Memphis, Tennessee, 38118;Parking in yard, JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-03;CE-Junky Yard;194.0;04-005;38118.0;35.06952975;-89.90370385;2022-02-23;N;35.06952975, -89.90370385;Parkway Village
5180408;2021-04-08;074016  00008;07401600000080;4861 KNIGHT ARNOLD RD;4861 Knight Arnold Rd, Memphis, Tennessee, 38118;junky yard , parking on yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-12;CE-Junky Yard;194.0;04-005;38118.0;35.06199853;-89.90171869;2022-02-23;N;35.06199853, -89.90171869;Parkway Village
5400822;2021-08-21;053099  00007;05309900000070;1452 RUSSWOOD RD;1452 Russwood Rd, Memphis, Tennessee, 38108;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-09;CE-Junky Yard;44.0;01-003;38108.0;35.17094703;-89.912921;2022-02-23;N;35.17094703, -89.912921;Wells
5456140;2021-10-01;021060  00001;02106000000010;1257 FIRESTONE AVE;1257 Firestone Ave, Memphis, Tennessee, 38107;high grass and weed occupied;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-20;CE-Weeds Occupied Property;35.0;07-002;38107.0;35.17388219;-90.01503528;2022-02-23;N;35.17388219, -90.01503528;Sylvan Heights
4859698;2020-09-23;074037  00074;07403700000740;3426 STARSDALE ST;3426 Starsdale St, Memphis, Tennessee, 38118;Inoperable red truck parked  on grass in back junkyard with overgrowth.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-05;CE-Junky Yard;200.0;03-003;38118.0;35.05512902;-89.89945484;2022-02-23;N;35.05512902, -89.89945484;Parkway Village
5527138;2021-12-16;049008  00050;04900800000500;429 E NORWOOD AVE;429 E Norwood Ave, Memphis, Tennessee, 38106;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-15;CE-Junky Yard;133.0;06-007;38106.0;35.09178757;-90.04880589;2022-02-23;N;35.09178757, -90.04880589;South Memphis
5123538;2021-03-29;031115  00011;03111500000110;1969 MANILA AVE;1969 Manila Ave, Memphis, Tennessee, 38114;junky yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-04-19;CE-Junky Yard;82.0;04-006;38114.0;35.11678294;-89.99661127;2022-02-23;N;35.11678294, -89.99661127;Cooper-Young
5762652;2022-06-23;049079  00015;04907900000150;918GAITHER CV;918 Gaither Cv, Memphis, Tennessee, 38106;Demolition construction debris in yard;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2022-07-07;CE-Junky Yard;132.0;06-007;38106.0;35.09628263;-90.0324055;2022-06-27;N;35.09628263, -90.0324055;Bunker Hill
4976656;2020-12-10;020020  00007C;0200200000007C;1330 PEACH AVE;1330 Peach Ave, Memphis, Tennessee, 38104;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-07;CE-Junky Yard;59.0;07-004;38104.0;35.14831713;-90.01567238;2022-02-23;N;35.14831713, -90.01567238;Crosstown
5114930;2021-03-24;040010  00006;04001000000060;1091 WHITFIELD AVE;1091 Whitfield Ave, Memphis, Tennessee, 38107;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-07;CE-Junky Yard;31.0;07-002;38107.0;35.17354382;-90.02059047;2022-02-23;N;35.17354382, -90.02059047;Sylvan Heights
5903780;2022-09-16;059042  00011;05904200000110;3124 HARRIS AVE;3124 Harris Ave, Memphis, Tennessee, 38114;COURT DATE 6/2/2023 @ 9:00AM. junky yard,,PARKING ON YARD,multiple vehicles over 4;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-05;CE-Junky Yard;146.0;04-007;38114.0;35.09092706;-89.95849116;2024-03-02;N;35.09092706, -89.95849116;Bellevue
6126946;2023-03-24;061033  00023;06103300000230;2748 DEADRICK AVE;2748 Deadrick Ave, Memphis, Tennessee, 38114;tree fell on property;Weeds;Closed;NJ;Case not justified;2023-04-14;CE-Weeds Occupied Property;114.0;04-003;38114.0;35.10483756;-89.97079391;2023-04-14;Y;35.10483756, -89.97079391;Orange Mound
5687248;2022-05-05;086008  00015;08600800000150;3772 HANNA DR;3772 Hanna Dr, Memphis, Tennessee, 38128;Disabled vehicle in carport;Inspection-Junky Yard;Closed;CVOAR;Incompliance Violation order to move auto - Auto removed;2022-09-27;CE-Junky Yard;17.0;01-002;38128.0;35.22862681;-89.9199548;2022-12-22;N;35.22862681, -89.9199548;Raleigh
5766726;2022-06-28;036030  00005;03603000000050;1638 FAXON AVE;1638 Faxon Ave, Memphis, Tennessee, 38112;HIGH GRASS BACKYARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-11-09;CE-Weeds Occupied Property;57.0;05-001;38112.0;35.15487512;-90.00416939;2022-11-09;N;35.15487512, -90.00416939;Crosstown
6016624;2023-01-03;061028  00002;06102800000020;797 BUNTYN ST;797 Buntyn St, Memphis, Tennessee, 38114;trash, car parts all over the yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-08-24;CE-Junky Yard;103.0;04-003;38114.0;35.11029724;-89.97232824;2023-08-24;N;35.11029724, -89.97232824;Orange Mound
5664290;2022-04-25;070047  00002;07004700000020;1483 FRAYSER BLVD;1483 Frayser Blvd, Memphis, Tennessee, 38127;483 & 1493 Frayser share a bush/ hedge that protrudes into the path of pedestrians using the sidewalk & is a safety violation  ..;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-11;CE-Weeds Occupied Property;6.0;07-007;38127.0;35.21761801;-90.0143856;2022-09-12;N;35.21761801, -90.0143856;Frayser
5491930;2021-11-04;074005  00012;07400500000120;4865 COTTONWOOD RD;4865 Cottonwood Rd, Memphis, Tennessee, 38118;Backyard near rear property line  inoperable vehicles -;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-03-07;CE-Junky Yard;;04-005;38118.0;35.06894868;-89.90117988;2023-01-19;N;35.06894868, -89.90117988;Parkway Village
5731078;2022-06-06;075174  00014;07517400000140;688 HEWLETT RD;688 Hewlett Rd, Memphis, Tennessee, 38109;Junky yard on the side of the house on the right side car parts;Inspection-Junky Yard;Resolved;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Junky Yard;173.0;06-002;38109.0;35.01701312;-90.08701151;2022-10-24;N;35.01701312, -90.08701151;Persey
5685378;2022-05-05;052021  00020;05202100000200;725 N HOLLYWOOD ST;725 N Hollywood St, Memphis, Tennessee, 38112;tree leaning up against 723 N. Hollywood soon going to damage property (in backyard) (723 contact number is 901-283-1864);Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-12-16;CE-Weeds Occupied Property;55.0;05-001;38112.0;35.15522833;-89.97668908;2022-12-16;N;35.15522833, -89.97668908;Binghampton
5433628;2021-09-14;073041 G00018;0730410G000180;4341 CHUCK AVE;4339 Chuck Ave, Memphis, Tennessee, 38118;Junky front and back yards, trash, rubbish, open storage in yards and at curbside along with loaded trailer.;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-10-06;CE-Junky Yard;201.0;03-003;38118.0;35.05681996;-89.91890799;2022-02-23;N;35.05681996, -89.91890799;Parkway Village
5330514;2021-07-02;016011  00033;01601100000330;1360 CARR AVE;1360 Carr Ave, Memphis, Tennessee, 38104;occupied property - high grass weed front and back;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-18;CE-Weeds Occupied Property;85.0;06-008;38104.0;35.13185839;-90.01631196;2022-02-23;N;35.13185839, -90.01631196;Midtown
5041962;2021-01-20;053083  00004;05308300000040;1781 WELLS STATION RD;1781 Wells Station Rd, Memphis, Tennessee, 38108;Backyard junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-06;CE-Junky Yard;44.0;07-006;38108.0;35.18061056;-89.91678851;2022-02-23;N;35.18061056, -89.91678851;Wells
5914890;2022-09-26;063003  00034;06300300000340;940 BERCLAIR RD;940 Berclair Rd, Memphis, Tennessee, 38122;Dismissed (Court Order) on 8/16/2023. CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-26;CE-Junky Yard;49.0;05-004;38122.0;35.15699729;-89.91112591;2024-03-14;N;35.15699729, -89.91112591;Berclair
5259626;2021-05-16;046052  00013;04605200000130;731 S GRAHAM ST;731 S Graham St, Memphis, Tennessee, 38111;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-22;CE-Weeds Occupied Property;106.0;05-003;38111.0;35.11128408;-89.92912213;2022-02-23;N;35.11128408, -89.92912213;The Village
5005388;2020-12-28;052045  00009;05204500000090;2623 PERSHING AVE;2623 Pershing Ave, Memphis, Tennessee, 38112;HIGH WEEDS LEFT OF ADDRES;Weeds;Closed;NJ;Case not justified;2021-01-06;CE-Weeds Occupied Property;55.0;05-002;38112.0;35.15390189;-89.97095096;2022-02-23;;35.15390189, -89.97095096;Binghampton
5776932;2022-07-05;073041 J00028;0730410J000280;3450 AUSTINWOOD DR;3450 Austinwood Dr, Memphis, Tennessee, 38118;Tires in driveway and in backyard and north side of duplex. Overgrowth in backyard and north side of duplex.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-10-21;CE-Junky Yard;201.0;03-003;38118.0;35.0545313;-89.91247903;2023-01-19;N;35.0545313, -89.91247903;Parkway Village
5453584;2021-09-29;015021  00004;01502100000040;981 S WILLETT ST;983 S Willett St, Memphis, Tennessee, 38114;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-15;CE-Junky Yard;97.0;06-008;38114.0;35.11925837;-90.01082138;2024-02-03;N;35.11925837, -90.01082138;Annesdale-Snowden
5773102;2022-07-01;034042  00011;03404200000110;1582GABAY ST;1582 Gabay St, Memphis, Tennessee, 38106;High weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-04;CE-Weeds Occupied Property;125.0;06-007;38106.0;35.10379941;-90.03950532;2022-10-05;N;35.10379941, -90.03950532;South Memphis
6140456;2023-04-06;076026  00008;07602600000080;313 BONITA DR;313 Bonita Dr, Memphis, Tennessee, 38109;tree located in backyard causing damage to 303 Bonita property (broke fence) 901-549-5297 call before coming;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-24;CE-Weeds Occupied Property;165.0;06-005;38109.0;35.03662002;-90.05361211;2023-10-02;N;35.03662002, -90.05361211;Raines
4694726;2021-03-24;041050  00024;04105000000240;2228 GRIGGS AVE;2228 Griggs Ave, Memphis, Tennessee, 38108;Junky front and back yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-09-09;CE-Junky Yard;39.0;07-005;38108.0;35.17627781;-89.98277858;2022-02-23;N;35.17627781, -89.98277858;North Memphis
5687386;2022-05-05;086014  00004;08601400000040;4322 GENYTH AVE;4322 Genyth Ave, Memphis, Tennessee, 38128;Backyard near rear property front yard/ high grass and vegetation;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-25;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23081247;-89.91922748;2022-07-20;N;35.23081247, -89.91922748;Egypt
5765322;2022-06-27;047020  00052;04702000000520;2225RILEY AVE;2225 Riley Aly, Memphis, Tennessee, 38114;Vacant house junky yard and high grass;Weeds;Closed;CVOID;Closed Void;2022-07-11;CE-Weeds Occupied Property;116.0;04-006;38114.0;35.10380877;-89.98853712;2022-06-27;N;35.10380877, -89.98853712;Orange Mound
5010822;2020-12-30;007017  00015;00701700000150;304 CYNTHIA;304 Cynthia Pl, Memphis, Tennessee, 38126;VL at corner of PONOTOC AVENUE and CYNTHIA PLACE has illegal dumping of tires and overgrown grass. Reported to Mayor's Office;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-26;CE-Junky Yard;88.0;06-008;38126.0;35.13508444;-90.04111654;2024-02-03;;35.13508444, -90.04111654;Foote Homes
5328454;2021-07-01;042004  00045;04200400000450;1602 N TREZEVANT ST;1602 N Trezevant St, Memphis, Tennessee, 38108;Overgrown weeds;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-07-08;CE-Weeds Occupied Property;39.0;07-005;38108.0;35.17991225;-89.97946177;2022-02-23;Y;35.17991225, -89.97946177;Hollywood
6102134;2023-03-10;078067  00022;07806700000220;3908 GRACELAND DR;3908 Graceland Dr, Memphis, Tennessee, 38116;OVERGROWTH OF TREES ENCROACHING ON NEIGHBORING PROPERTY;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-22;CE-Weeds Occupied Property;181.0;06-005;38116.0;35.04198657;-90.01435561;2023-08-10;N;35.04198657, -90.01435561;Whitehaven
5445248;2021-09-22;076021  00008;07602100000080;496 BONITA DR;496 Bonita Dr, Memphis, Tennessee, 38109;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-06;CE-Weeds Occupied Property;165.0;06-005;38109.0;35.03728025;-90.04750174;2022-02-23;N;35.03728025, -90.04750174;Raines
4958918;2020-12-01;088008  00055;08800800000550;4685 KITTY COVE;4685 Kitty Cv, Memphis, Tennessee, 38128;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-26;CE-Junky Yard;25.0;01-002;38128.0;35.20277543;-89.90711167;2022-02-23;N;35.20277543, -89.90711167;Raleigh
5394242;2021-08-17;074037 A00089;0740370A000890;5013 HARRINGTON AVE;5013 Harrington Ave, Memphis, Tennessee, 38118;tall grass in the front;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Weeds Occupied Property;200.0;04-005;38118.0;35.05725676;-89.89646955;2022-02-23;N;35.05725676, -89.89646955;Parkway Village
5331830;2021-07-06;076044  00005;07604400000050;408 PARKDALE DR;403 Dreger Ave, Memphis, Tennessee, 38109;Substandard,Derelict Struc(Residential Property);Weeds;Closed;CVOID;Closed Void;2021-07-20;CE-Weeds Occupied Property;168.0;06-005;38109.0;35.03254922;-90.05052113;2022-02-23;N;35.03254922, -90.05052113;Raines
5328132;2021-07-01;075259  00010C;0752590000010C;5449 HORN LAKE RD;5449 Horn Lake Rd, Memphis, Tennessee, 38109;High grass and trash;Inspection-Junky Yard;Closed;NJ;Case not justified;2021-07-08;CE-Junky Yard;175.0;06-005;38109.0;34.9995768;-90.06867267;2022-02-23;Y;34.9995768, -90.06867267;Acklena
5774606;2022-07-02;026023  00004;02602300000040;1205 GREENWOOD ST;1205 Greenwood St, Memphis, Tennessee, 38106;Backyard near rear property line  inoperable vehicles & junk/;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-21;CE-Junky Yard;98.0;04-002;38106.0;35.1136783;-90.02449926;2023-01-19;N;35.1136783, -90.02449926;South Memphis
