parid,parid_key,property_address,image_available,capture_date,lat,lng,image_url,downloaded_at,status_code
042032  00050,04203200000500,"2234 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17050624,-89.98278871,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17071674826361,-89.98278783848922&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:33,OK
042063  00026,04206300000260,"Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17560648,-89.97080677,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17563803531376,-89.97106274727498&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:33,OK
041051  00002,04105100000020,"2195 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17765517,-89.98374642,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177413446467014,-89.98380601307207&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:34,OK
042048  00023,04204800000230,"2510 Staten Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16571444,-89.97359494,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.165943469640425,-89.97363877568009&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:34,OK
042024  00018,04202400000180,"1323 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17209439,-89.97571121,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172229988073425,-89.97575161247734&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:35,OK
042057  00005,04205700000050,"N Merton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17216792,-89.9731355,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17220153582291,-89.97345855713554&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:35,OK
041004  00001,04100400000010,"Rice St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18077579,-89.99104902,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18066460493073,-89.99103304323059&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:35,OK
041044  00047,04104400000470,"1423 Tunica St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17530213,-89.9866224,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175327679274,-89.9869157852775&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:36,OK
041061  00026,04106100000260,"1678 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18198045,-89.97754382,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.181942012981835,-89.97720135362009&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:36,OK
041052  00047,04105200000470,"2108 Curry Ave, Memphis, Tennessee, 38108",TRUE,2022-01,35.18009165,-89.98668511,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18031739313672,-89.98665357080459&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:37,OK
042026  00005,04202600000050,"2283 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17306756,-89.98105466,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172832456504345,-89.98105354831945&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:37,OK
042068  00013,04206800000130,"2479 Calvert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17996248,-89.97423115,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17966883903323,-89.97423012818243&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:38,OK
042034  00063C,0420340000063C,"2332 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16962971,-89.97953302,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16983319220121,-89.97951690896545&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:38,OK
042011  00009,04201100000090,"1491 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17692947,-89.97887547,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1769720892311,-89.97920688654638&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:39,OK
042029  00004,04202900000040,"2279 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17227748,-89.98112413,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17205325462572,-89.98118912067132&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:39,OK
041033  00056,04103300000560,"2176 Howell Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16719095,-89.98483415,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167381831721876,-89.98482623747552&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:40,OK
042010  00008,04201000000080,"1497 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1771186,-89.97770086,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17713168142159,-89.97801816960697&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:40,OK
042011  00006,04201100000060,"Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17729832,-89.97886386,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17729725126997,-89.97919860002285&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:40,OK
041060  00017,04106000000170,"1647 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18100193,-89.97786331,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18113377999905,-89.97791084833864&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:41,OK
041063  00028,04106300000280,"Midway Rd, Memphis, Tennessee, 38108",TRUE,2025-03,35.18345974,-89.97682487,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.183724946557064,-89.97690689043007&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:41,OK
041006  00019,04100600000190,"1579 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17969053,-89.98849292,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17965551677905,-89.98877231032525&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:42,OK
042018  00022,04201800000220,"2412 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17371746,-89.97667743,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17395626109284,-89.97670564117716&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:42,OK
041055  00024,04105500000240,"Stovall Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17923149,-89.98265617,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179460729389945,-89.98265202136132&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:43,OK
041052  00120,04105200001200,"2136 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17848515,-89.98580113,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17870609258447,-89.98576330975115&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:43,OK
042015  00014,04201500000140,"1428 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17518192,-89.97893498,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175203696554426,-89.9785880096074&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:43,OK
042010  00009,04201000000090,"1493 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17693329,-89.97770819,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17695184996852,-89.97802386504412&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:44,OK
042030  00008,04203000000080,"2242 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17127625,-89.98247552,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1714971013569,-89.98251925519592&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:44,OK
042061  00023,04206100000230,"1435 N Merton St, Memphis, Tennessee, 38108",TRUE,2016-06,35.17519007,-89.97305476,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17523988573728,-89.97336512086551&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:45,OK
042012  00019,04201200000190,"N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17588443,-89.98007887,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175895423645414,-89.98044421607992&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:45,OK
042049  00038,04204900000380,"1136 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16708064,-89.9756282,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16704356114796,-89.97528582846023&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:46,OK
042066  00004,04206600000040,"2503 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18091741,-89.97340527,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18061117414658,-89.97344318007553&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:47,OK
041009  00009,04100900000090,"2031 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17918846,-89.98916703,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17895476325387,-89.98921539168276&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:47,OK
042021  00014,04202100000140,"2316 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1732265,-89.97983342,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173265653744544,-89.97996059397288&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:47,OK
042036  00016,04203600000160,"2345 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16890066,-89.97904432,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.168688837449594,-89.97901961057505&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:48,OK
042050  00006,04205000000060,"2483 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16819422,-89.97450718,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167952227730964,-89.97450455239672&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:48,OK
041052  00136,04105200001360,"2123 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17849005,-89.98613572,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178248649870724,-89.98618701373441&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:49,OK
041044  00016,04104400000160,"2155 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17688108,-89.98519195,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17664027657666,-89.9851692719207&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:49,OK
042063  00043,04206300000430,"1454 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17566445,-89.9718646,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17562488388401,-89.97150511415221&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:50,OK
042037  00030,04203700000300,"Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16876273,-89.98107758,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1687618919601,-89.98123159477427&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:50,OK
042007  00050,04200700000500,"N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18095904,-89.97552027,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18082797694051,-89.97555824870442&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:51,OK
042022  00018,04202200000180,"2362 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17298389,-89.97838441,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17320920869414,-89.97834403968768&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:51,OK
041062  00030,04106200000300,"Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18200867,-89.97637408,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18198821899498,-89.9760332911502&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:52,OK
041033  00003,04103300000030,"2121 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17013236,-89.98647458,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16983782946065,-89.98646062378705&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:52,OK
042033  00034,04203300000340,"2236 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1697355,-89.98282985,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.169945802272295,-89.98280437315731&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:53,OK
042002  00036,04200200000360,"Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17929362,-89.98132401,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17925525863096,-89.98104791905176&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:53,OK
042034  00025,04203400000250,"2379 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17035971,-89.97783057,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.170124290529984,-89.97782356128184&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:54,OK
041053  00028,04105300000280,"2212 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17764807,-89.98330526,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17788652418796,-89.9832683066716&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:54,OK
041013  00013,04101300000130,"1435 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1756935,-89.98773603,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17571100161475,-89.98806419381086&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:55,OK
042011  00019,04201100000190,"2322 Peres Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17548698,-89.97967162,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17570719968642,-89.97975859877106&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:55,OK
042021  00010,04202100000100,"2303 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17384722,-89.98037834,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17361578521684,-89.98034544798269&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:56,OK
041052  00237,04105200002370,"1606 Britton St, Memphis, Tennessee, 38108",TRUE,2022-01,35.18038349,-89.98750116,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180366581833916,-89.98721080840707&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:56,OK
041056  00021,04105600000210,"2238 Curry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18001935,-89.98218019,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.180239674707515,-89.98222683509513&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:56,OK
042037  00148,04203700001480,"2412 Gentry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16668099,-89.97714886,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16687237163711,-89.97704701469186&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:57,OK
042036  00004,04203600000040,"2301 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16894436,-89.98055651,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16873187304897,-89.98052815722556&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:57,OK
041013  00051,04101300000510,"1472 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1769025,-89.98857654,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17671481563306,-89.98853482940513&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:57,OK
041040  00048,04104000000480,"2116 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17122629,-89.98678617,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.171206848941644,-89.98664418361143&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:58,OK
042004  00036,04200400000360,"N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17881942,-89.9797712,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178820287500976,-89.9795001248304&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:58,OK
042028  00014,04202800000140,"1337 Lambert St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17277275,-89.98264044,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172822458137404,-89.98290028157098&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:59,OK
042003  00010,04200300000100,"2312 Sanders Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17788037,-89.98008285,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17810682419846,-89.98012259572303&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:16:59,OK
042037  00173,04203700001730,"Brown Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16647068,-89.98175993,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.166666950434596,-89.98175611672336&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:00,OK
041062  00012C,0410620000012C,"1695 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18244176,-89.97514558,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18245897779687,-89.97551102545863&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:00,OK
041045  00018,04104500000180,"1396 Tunica St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17457733,-89.98665173,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.174550307605365,-89.98631477361971&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:01,OK
042037  00166,04203700001660,"2294 Brown Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16644276,-89.98076451,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.166832192099456,-89.98073444753736&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:01,OK
041064  00001,04106400000010,"Blue Rd, Memphis, Tennessee, 38108",TRUE,2021-06,35.18508024,-89.97521414,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.184933887201915,-89.97519297815646&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:02,OK
041062  00029,04106200000290,"1672 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18182513,-89.97637971,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.181783962472124,-89.9760413663587&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:02,OK
041052  00037,04105200000370,"2148 Curry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18006943,-89.98525679,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18029224801774,-89.98530257781192&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:03,OK
041013  00030,04101300000300,"Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1743982,-89.9889457,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17436180059405,-89.98861896406405&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:03,OK
041005  00009,04100500000090,"1617 Harmen St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18070176,-89.98943305,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18074873542928,-89.9897184503266&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:03,OK
041056  00011,04105600000110,"2227 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18081573,-89.98259211,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18058108653009,-89.98260838275569&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:04,OK
042028  00034,04202800000340,"1380 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17404441,-89.98354734,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17406413406503,-89.9832385216557&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:04,OK
041032  00011,04103200000110,"2059 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16961086,-89.98878308,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16933476602271,-89.98876981799118&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:05,OK
041053  00013,04105300000130,"2235 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17843019,-89.98249125,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17819976635283,-89.98245409468107&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:05,OK
042001  00008,04200100000080,"1605 Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17995492,-89.9815288,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18007138116234,-89.98154226261805&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:06,OK
041033  00074,04103300000740,"1134 University St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16812717,-89.9908087,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16814167542359,-89.99046539526813&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:06,OK
042051  00009,04205100000090,"2501 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16901283,-89.97387951,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.168765961267496,-89.97383701042735&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:07,OK
042034  00068,04203400000680,"2316 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16964549,-89.98010108,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16985098724738,-89.98005978244059&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:07,OK
042051  00033,04205100000330,"1184 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16820445,-89.97527323,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.168373889824764,-89.97529878962625&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:07,OK
042029  00031,04202900000310,"2399 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.172144,-89.97720381,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17188254867162,-89.97717592433244&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:08,OK
042022  00012,04202200000120,"2367 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17376967,-89.97819726,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17354042145119,-89.9782088903138&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:08,OK
041050  00012,04105000000120,"2231 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17684182,-89.98262649,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176605118860415,-89.98264193288843&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:09,OK
042002  00038,04200200000380,"Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17947498,-89.98131725,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179477590987055,-89.98103934891284&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:09,OK
042037  00020,04203700000200,"2278 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16896739,-89.98135996,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16917984445154,-89.98135069291612&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:17:09,OK
