service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5637808;2022-04-06;096507 A00158;0965070A001580;1648 CAMILLE WAY;1648 Camille Way, Memphis, Tennessee, 38016;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-20;CE-Weeds Occupied Property;225.0;02-001;38016.0;35.17026035;-89.78378387;2022-05-05;N;35.17026035, -89.78378387;Unknown
5236146;2021-05-01;074037 E00087;0740370E000870;5296 SCOTTSDALE AVE;5294 Scottsdale Ave, Memphis, Tennessee, 38118;Sick of neighbors not cutting grass which is more than knee high! This causes snakes and rodents!One address is 5304 Scottsdale the back yard is ridiculous!;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-23;CE-Weeds Occupied Property;200.0;04-005;38118.0;35.05760026;-89.88708642;2022-02-23;N;35.05760026, -89.88708642;Hickory Hill
5099170;2021-03-17;074005  00009;07400500000090;4845 COTTONWOOD RD;4845 Cottonwood Rd, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-15;CE-Junky Yard;194.0;04-005;38118.0;35.06896377;-89.90188331;2022-02-23;N;35.06896377, -89.90188331;Parkway Village
5777324;2022-07-06;073076  00002;07307600000020;4603 WOODDALE AVE;4603 Wooddale Ave, Memphis, Tennessee, 38118;High grass and weeds Front and back yards.;Weeds;Closed;CVOID;Closed Void;2022-08-23;CE-Weeds Occupied Property;201.0;03-003;38118.0;35.05342654;-89.9101178;2023-01-19;N;35.05342654, -89.9101178;Parkway Village
5344292;2021-07-14;052021  00012;05202100000120;763 N HOLLYWOOD ST;763 N Hollywood St, Memphis, Tennessee, 38112;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-05;CE-Junky Yard;55.0;05-001;38112.0;35.15631989;-89.97653407;2024-02-03;N;35.15631989, -89.97653407;Binghampton
5779122;2022-07-06;075018  00074;07501800000740;3067 GREEN RD;3067 Green Rd, Memphis, Tennessee, 38109;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-21;CE-Weeds Occupied Property;154.0;06-003;38109.0;35.06517451;-90.08562824;2022-09-12;N;35.06517451, -90.08562824;Unknown
5454040;2021-09-29;058026  00059;05802600000590;1540 S HIGHLAND ST;1540 S Highland St, Memphis, Tennessee, 38111;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-12;CE-Junky Yard;148.0;04-004;38111.0;35.08934536;-89.94586738;2022-02-23;N;35.08934536, -89.94586738;Unknown
5100048;2021-03-17;054030  00004;05403000000040;4417 MACON RD;4417 Macon Rd, Memphis, Tennessee, 38122;This house is trashed, constantly bringing scrap metal and junk. Unsightly to say the least, lots of code violations.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-21;CE-Junky Yard;;05-004;38122.0;35.16159829;-89.91359969;2022-02-23;N;35.16159829, -89.91359969;Unknown
5662778;2022-04-23;095323 B00028;0953230B000280;2454 MORNING VISTA DR;2454 Morning Vista Dr, Memphis, Tennessee, 38134;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-19;CE-Junky Yard;28.0;01-003;38134.0;35.19240394;-89.83961801;2022-11-09;N;35.19240394, -89.83961801;Unknown
5388970;2021-08-12;088054  00056;08805400000560;2093 HAMPTON HILL DR;2093 Hampton Hill Dr, Memphis, Tennessee, 38134;occ house high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-04;CE-Weeds Occupied Property;27.0;01-003;38134.0;35.18271965;-89.88373054;2022-02-23;N;35.18271965, -89.88373054;Unknown
5016446;2021-01-02;038087  00004;03808700000040;3841 WAYNE AVE;3841 Wayne Ave, Memphis, Tennessee, 38122;trash all over driveway and yard. the trash is starting to blow in everyone's yard.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-22;CE-Junky Yard;;05-004;38122.0;35.16128168;-89.93262391;2022-02-23;N;35.16128168, -89.93262391;Unknown
4957198;2020-11-30;075043  00010;07504300000100;3308 NORTON RD;3308 Norton Rd, Memphis, Tennessee, 38109;JUNKY CARPORT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-17;CE-Junky Yard;155.0;06-003;38109.0;35.05833;-90.07847139;2022-02-23;N;35.05833, -90.07847139;Unknown
5084760;2021-03-05;053012  00011;05301200000110;1335 WRENWOOD ST;1335 Wrenwood St, Memphis, Tennessee, 38122;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-06-11;CE-Junky Yard;46.0;05-004;38122.0;35.16806839;-89.93271453;2022-02-23;N;35.16806839, -89.93271453;Unknown
5776954;2022-07-05;090026 B00010;0900260B000100;4611 ADDINGTON DR;4611 Addington Dr, Memphis, Tennessee, 38128;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-19;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.25062075;-89.93163844;2022-07-16;N;35.25062075, -89.93163844;Egypt
5306544;2021-06-16;072004  00011;07200400000110;2094 PUEBLO AVE;2094 Pueblo Ave, Memphis, Tennessee, 38127;occupied property with high grass front and backyard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-23;CE-Weeds Occupied Property;5.0;07-007;38127.0;35.22182382;-89.99377984;2022-02-23;N;35.22182382, -89.99377984;Frayser
6088544;2023-03-02;078086  00010;07808600000100;4061 PATTE ANN DR;4061 Patte Ann Dr, Memphis, Tennessee, 38116;VEHICLE ON SIDEYARD GRASS,  TRAILER ON BACKYARD GRASS,  INDOOR FURNITURE UNDER CARPORT,  JUNKY BACKYARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-29;CE-Junky Yard;181.0;06-005;38116.0;35.03775255;-90.01390957;2023-10-03;N;35.03775255, -90.01390957;Unknown
5064210;2021-02-10;054038  00036;05403800000360;4376 TUTWILER AVE;4376 Tutwiler Ave, Memphis, Tennessee, 38122;CHATTEL AND DEBRIS ON PROPERTY;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-10;CE-Junky Yard;49.0;05-004;38122.0;35.15165763;-89.91480791;2022-02-23;Y;35.15165763, -89.91480791;Berclair
4917996;2020-11-06;082037  00006;08203700000060;1217 PARKROSE AVE;1217 Parkrose Ave, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-25;CE-Junky Yard;171.0;06-002;38109.0;35.02494422;-90.10487475;2022-02-23;N;35.02494422, -90.10487475;Westwood
5331436;2021-07-04;085002  00032;08500200000320;3431 HANNA DR;3431 Hanna Dr, Memphis, Tennessee, 38128;High weeds on the Riche side of corner house;Weeds;Closed;JA;Justified, Active already file;2021-07-13;CE-Weeds Occupied Property;19.0;01-002;38128.0;35.2192963;-89.92298297;2022-02-23;N;35.2192963, -89.92298297;Raleigh
5455166;2021-09-30;049054  00017;04905400000170;586 E DAVANT AVE;586 E Davant Ave, Memphis, Tennessee, 38106;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-14;CE-Weeds Occupied Property;133.0;06-007;38106.0;35.0885652;-90.04341243;2022-02-23;N;35.0885652, -90.04341243;Unknown
5038462;2021-01-14;087075  00052C;0870750000052C;3386 JOSLYN ST;3386 Joslyn St, Memphis, Tennessee, 38128;JUNKY YARD JEEP ON SIDE YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Junky Yard;22.0;01-002;38128.0;35.21803905;-89.90129058;2022-02-23;N;35.21803905, -89.90129058;Raleigh
6130188;2023-03-28;070046  00012;07004600000120;1474 PAULLUS DR;1474 Paullus Ave, Memphis, Tennessee, 38127;JUNKY FRONT YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-17;CE-Junky Yard;9.0;07-007;38127.0;35.21634755;-90.01473988;2023-08-29;N;35.21634755, -90.01473988;Frayser
5413422;2021-08-30;073057  00017;07305700000170;3094 RANDY LN;3094 Randy Ln, Memphis, Tennessee, 38118;over grown weed / grass in the backyard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-09;CE-Weeds Occupied Property;193.0;04-005;38118.0;35.06430323;-89.91872383;2023-01-19;N;35.06430323, -89.91872383;Parkway Village
5461088;2021-10-06;052079  00027;05207900000270;3044 GUERNSEY AVE;3044 Guernsey Ave, Memphis, Tennessee, 38112;Backyard near rear property line  junk/;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-14;CE-Junky Yard;53.0;05-002;38112.0;35.158895;-89.9592847;2022-04-22;N;35.158895, -89.9592847;Unknown
5426696;2021-09-09;041050  00025;04105000000250;2228 Griggs St;2224 Griggs Ave, Memphis, Tennessee, 38108;JUNKY FRONT PORCH AND YARD, PROPERTY SURROUNDED WITH TRASH;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-01-27;CE-Junky Yard;39.0;07-005;38108.0;35.17628103;-89.98291773;2022-09-01;Y;35.17628103, -89.98291773;North Memphis
5449066;2021-09-25;001103  00005;00110300000050;703 LOONEY AVE;703 Looney Ave, Memphis, Tennessee, 38107;Junky YARD and front porch;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-08;CE-Junky Yard;33.0;07-003;38107.0;35.16040474;-90.03474353;2022-04-07;N;35.16040474, -90.03474353;Harbor Town
4888340;2020-12-09;069039  00013;06903900000130;1038 JOEL AVE;1038 Joel Ave, Memphis, Tennessee, 38127;COURT DATE 5/29/2024 @ 9:00AM. trash and debris in front and back of property;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-05-19;CE-Junky Yard;8.0;07-002;38127.0;35.22082069;-90.02918818;2024-05-25;Y;35.22082069, -90.02918818;Unknown
5517286;2021-12-06;053012  00003;05301200000030;1385 WRENWOOD ST;1385 Wrenwood St, Memphis, Tennessee, 38122;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-31;CE-Junky Yard;46.0;05-004;38122.0;35.16948329;-89.93254775;2022-02-23;N;35.16948329, -89.93254775;Unknown
5452870;2021-09-28;075006  00025;07500600000250;3072 REDBUD RD;3072 Redbud Rd, Memphis, Tennessee, 38109;OCCUPIED WITH HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-13;CE-Weeds Occupied Property;156.0;06-003;38109.0;35.06484044;-90.06656595;2022-02-23;N;35.06484044, -90.06656595;Unknown
5498230;2021-11-12;072011  00074;07201100000740;2053 HEDMAN AVE;2053 Hedman Ave, Memphis, Tennessee, 38127;Backyard near rear property line  junk & inoperable vehicles on grass /;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-11;CE-Junky Yard;9.0;07-007;38127.0;35.21230708;-89.99557948;2022-05-31;N;35.21230708, -89.99557948;Frayser
5754238;2022-06-18;086003  00008;08600300000080;4078 BATTLEFIELD DR;4078 Battlefield Dr, Memphis, Tennessee, 38128;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-06;CE-Weeds Occupied Property;17.0;01-001;38128.0;35.22805128;-89.92743698;2022-11-08;N;35.22805128, -89.92743698;Unknown
5055408;2021-02-02;021108  00036;02110800000360;870 N Claybrook;870 N Claybrook St, Memphis, Tennessee, 38107;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-30;CE-Junky Yard;36.0;07-004;38107.0;35.16258173;-90.01420198;2022-02-23;N;35.16258173, -90.01420198;Speedway Terrace
5055370;2021-02-02;021108  00036;02110800000360;872 N Claybrook;870 N Claybrook St, Memphis, Tennessee, 38107;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-04-10;CE-Junky Yard;36.0;07-004;38107.0;35.16258173;-90.01420198;2022-02-23;N;35.16258173, -90.01420198;Speedway Terrace
4078642;2019-01-14;022031  00013;02203100000130;610 BETHEL AVE;610 Bethel Ave, Memphis, Tennessee, 38107;Court date set for 2/23/2022 at 9am. JUNKY YARD/INOPERABLE VEHICLES;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-01-26;CE-Junky Yard;32.0;07-003;38107.0;35.16264777;-90.0376175;2022-02-23;N;35.16264777, -90.0376175;Harbor Town
4938008;2020-11-18;031041  00017;03104100000170;920 ROLAND ST;920 Roland St, Memphis, Tennessee, 38114;JUNKY FRONT AND BACKYARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-06-24;CE-Junky Yard;83.0;04-002;38114.0;35.12066814;-90.00837771;2022-02-23;N;35.12066814, -90.00837771;Rosemary Lane
5545176;2022-01-06;041055  00018;04105500000180;2250 E STOVALL AVE;2250 Stovall Ave, Memphis, Tennessee, 38108;COURT DATE 12/14/2022 @ 9:00AM. JUNKY PROPERTY WITH CARS PARKED IN FRONT YARD & ETCES..;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-11-16;CE-Junky Yard;39.0;07-005;38108.0;35.17944707;-89.98185784;2022-10-24;N;35.17944707, -89.98185784;Hollywood
6135654;2023-03-31;074047  00066;07404700000660;2988 CLEARBROOK ST;2988 Clearbrook St, Memphis, Tennessee, 38118;COURT DATE 01/10/2024 @ 9:00AM. CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-06-16;CE-Junky Yard;194.0;04-005;38118.0;35.0673554;-89.89931877;2024-03-14;N;35.0673554, -89.89931877;Parkway Village
4727968;2020-07-02;073111 C00079;0731110C000790;3472 MEIER DR;3472 Meier Dr, Memphis, Tennessee, 38118;Court date set for 8/02/2021 at 9:00 A.M. REVERSE FRONTAGE;Weeds;Closed;DISM;Case dismissed         Need further discussion;2021-08-02;CE-Weeds Occupied Property;189.0;03-002;38118.0;35.02034447;-89.9483211;2022-02-23;N;35.02034447, -89.9483211;Unknown
5741294;2022-06-11;069072 A00168;0690720A001680;603 SEMPLE ST;603 Semple Ave, Memphis, Tennessee, 38127;Backyard near rear property line & behind accessory building  junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Junky Yard;8.0;07-002;38127.0;35.21233042;-90.04364383;2022-11-03;N;35.21233042, -90.04364383;Unknown
5755552;2022-06-21;063017  00001;06301700000010;4605 MCCRORY AVE;4605 McCrory Ave, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Weeds Occupied Property;47.0;05-005;38122.0;35.16074604;-89.90714864;2022-12-28;N;35.16074604, -89.90714864;Unknown
5927114;2022-10-06;072035  00002C;0720350000002C;2780 WINDSOR PKWY;2780 Windsor Pkwy, Memphis, Tennessee, 38127;JUNKY YARD WITH MUTIPLE INOPERATIVE VEHICLES;Inspection-Junky Yard;In Progress;VONP2;No Progress 2 on VO;2023-05-27;CE-Junky Yard;12.0;07-005;38127.0;35.2010633;-89.99778558;2023-05-16;N;35.2010633, -89.99778558;Unknown
5406588;2021-08-25;053098  00018;05309800000180;1434 WEINER RD;1434 Weiner Rd, Memphis, Tennessee, 38108;High Grass and Weeds/OCCUPIED;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-21;CE-Weeds Occupied Property;47.0;01-003;38108.0;35.17061859;-89.91541119;2022-02-23;N;35.17061859, -89.91541119;Unknown
5447758;2021-09-24;093508 M00036;0935080M000360;4254 MEADOW RIDGE TRAIL;4254 Meadow Ridge Trl, Memphis, Tennessee, 38141;occupied property with high grass and weeds front and backyard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-18;CE-Weeds Occupied Property;207.0;02-003;38141.0;35.03286383;-89.83485723;2022-02-23;N;35.03286383, -89.83485723;Unknown
5448460;2021-09-24;086013  00012;08601300000120;4256 GENYTH AVE;4256 Genyth Ave, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-08;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23087751;-89.92147686;2022-02-23;N;35.23087751, -89.92147686;Egypt
5696464;2022-05-11;044033  00042;04403300000420;557 N HOLMES ST;557 N Holmes St, Memphis, Tennessee, 38112;Backyard near rear property line  remove vehicle  boat & rear roof & replace rotten wood around windows //;Weeds;In Progress;FM-7;Hearing missed - FORM 7;2024-04-08;CE-Weeds Occupied Property;65.0;05-002;38122.0;35.14738381;-89.95184971;2024-02-02;N;35.14738381, -89.95184971;Unknown
4721714;2020-06-29;073111 C00056;0731110C000560;3428 KENIE AVE;3428 Kenie Cv, Memphis, Tennessee, 38118;Court date set for 7/9/2021 @ 9am - REVERSE FRONTAGE, letter sent to owner;Weeds;Closed;DISM;Case dismissed         Need further discussion;2021-07-09;CE-Weeds Occupied Property;189.0;03-002;38118.0;35.02040862;-89.94960339;2022-02-23;N;35.02040862, -89.94960339;Unknown
5308090;2021-06-16;067083  00013;06708300000130;1681 ARCADIA ST;1681 Arcadia St, Memphis, Tennessee, 38119;Junky yard and carport.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Junky Yard;153.0;02-002;38119.0;35.08563683;-89.88038258;2022-02-23;N;35.08563683, -89.88038258;Unknown
5222178;2021-04-22;073069  00002;07306900000020;2959 ATMORE ST;2959 Atmore St, Memphis, Tennessee, 38118;PARKINBG ON YARD,JUNKY YARD;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-11-16;CE-Junky Yard;193.0;04-005;38118.0;35.06817899;-89.90835509;2022-04-28;N;35.06817899, -89.90835509;Parkway Village
5637706;2022-04-06;096507 A00060;0965070A000600;8428 KIMBERLY ROSE DR;8428 Kimberly Rose Dr, Memphis, Tennessee, 38016;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-20;CE-Weeds Occupied Property;225.0;02-001;38016.0;35.17149404;-89.78193943;2022-04-21;N;35.17149404, -89.78193943;Unknown
4992800;2020-12-21;053011  00020;05301100000200;1432 SALEM ST;1432 Salem St, Memphis, Tennessee, 38122;Yard is an eyesore because it is covered with trash. It is horrible looking.;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-04-27;CE-Junky Yard;43.0;05-004;38122.0;35.17075011;-89.93326619;2024-02-03;N;35.17075011, -89.93326619;Unknown
5413706;2021-08-30;059065  00013;05906500000130;3181 RADFORD RD;3181 Radford Rd, Memphis, Tennessee, 38111;SHC /JUNY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-29;CE-Junky Yard;113.0;04-003;38111.0;35.10464608;-89.95664132;2023-11-08;N;35.10464608, -89.95664132;Orange Mound
5116880;2021-03-25;074047  00069;07404700000690;2954 CLEARBROOK ST;2954 Clearbrook St, Memphis, Tennessee, 38118;JUNKY CARPORT;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2021-04-08;CE-Junky Yard;194.0;04-005;38118.0;35.06809884;-89.89961471;2022-02-23;N;35.06809884, -89.89961471;Parkway Village
5315870;2021-06-22;058045  00010;05804500000100;3563 ALLANDALE LN;3559 Allandale Ln, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-09-03;CE-Weeds Occupied Property;113.0;04-004;38111.0;35.1030136;-89.9440859;2022-02-23;N;35.1030136, -89.9440859;Unknown
5315866;2021-06-22;058045  00010;05804500000100;3559 ALLANDALE LN;3559 Allandale Ln, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-09-03;CE-Weeds Occupied Property;113.0;04-004;38111.0;35.1030136;-89.9440859;2022-02-23;N;35.1030136, -89.9440859;Unknown
5937618;2022-10-17;055029  00023;05502900000230;482 WESTERN DR;482 Western Dr, Memphis, Tennessee, 38122;COURT DATE 11/03/2023 @ 9:00 Please get these people to clean up this mess. The condition of this property is bringing this neighborhood down.  The owners of this home moved to Munford, TN.  It's been several years of this mess.  The home o;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-26;CE-Junky Yard;68.0;05-004;38122.0;35.14489026;-89.92054266;2024-03-05;N;35.14489026, -89.92054266;Unknown
5322498;2021-06-26;075170  00029C;0751700000029C;4923 S US HIGHWAY 61;4921 US Hwy 61, Memphis, Tennessee, 38109;Substandard,Derelict Struc(Residential Property);Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-12;CE-Weeds Occupied Property;173.0;06-002;38109.0;35.01430407;-90.09539768;2022-02-23;;35.01430407, -90.09539768;Goodman
5457690;2021-10-03;038088  00069;03808800000690;1100 SALEM ST;1100 Salem St, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-21;CE-Weeds Occupied Property;50.0;05-004;38122.0;35.16170744;-89.93340396;2022-02-23;N;35.16170744, -89.93340396;Unknown
5700884;2022-05-14;067099  00003;06709900000030;1163 BROOKFIELD RD;1163 Brookfield Rd, Memphis, Tennessee, 38119;Backyard near rear property line & the north side of the house / can't be seen from the street  enter from the driveway from Park Ave;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-10-20;CE-Weeds Occupied Property;107.0;05-005;38119.0;35.09992088;-89.8746972;2022-10-20;N;35.09992088, -89.8746972;Brookfield
5649712;2022-04-14;058105  00020;05810500000200;1526 MINK ST;1526 Mink St, Memphis, Tennessee, 38111;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-16;CE-Weeds Occupied Property;150.0;04-005;38111.0;35.09025553;-89.92457415;2023-01-19;N;35.09025553, -89.92457415;Unknown
5774128;2022-07-01;063049  00021;06304900000210;4874 OWEN AVE;4874 Owen Ave, Memphis, Tennessee, 38122;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-26;CE-Weeds Occupied Property;48.0;05-005;38122.0;35.15514834;-89.89827913;2022-10-06;N;35.15514834, -89.89827913;Berclair
5445778;2021-09-23;013006  00032;01300600000320;880 E BARTON ST;880 Barton St, Memphis, Tennessee, 38106;COURT DATE 6/14/2023 @ 9:00AM. JUNKY YARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-10;CE-Junky Yard;93.0;06-001;38106.0;35.12349204;-90.05647536;2024-03-02;N;35.12349204, -90.05647536;Unknown
5362478;2021-07-26;072033  00015;07203300000150;1958 THE ELMS RD;1958 The Elms Ave, Memphis, Tennessee, 38127;Backyard junk & inoperable vehicles near rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-28;CE-Junky Yard;12.0;07-005;38127.0;35.20252257;-89.99838788;2022-10-19;N;35.20252257, -89.99838788;Unknown
5459804;2021-10-05;049053  00022;04905300000220;636 E DAVANT AVE;636 E Davant Ave, Memphis, Tennessee, 38106;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Weeds Occupied Property;133.0;06-007;38106.0;35.08853171;-90.0417352;2022-02-23;N;35.08853171, -90.0417352;Unknown
5462680;2021-10-06;089025  00158;08902500001580;6514 BIRKENHEAD RD;6514 Birkenhead Rd, Memphis, Tennessee, 38134;HIGH GRASS AND WEEDS OCCUPIED / REAR YARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-03;CE-Weeds Occupied Property;28.0;01-003;38134.0;35.18579926;-89.84598693;2022-02-23;N;35.18579926, -89.84598693;Unknown
5449892;2021-09-27;089042  00014;08904200000140;2034 ABBEY LN;2034 Abbey Ln, Memphis, Tennessee, 38134;JUNKY YARD FRONT AND BACK;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-03-03;CE-Junky Yard;28.0;01-003;38134.0;35.1809133;-89.85023831;2022-02-23;N;35.1809133, -89.85023831;Unknown
5303148;2021-06-14;058114  00028;05811400000280;4142 FIZER AVE;4142 Fizer Ave, Memphis, Tennessee, 38111;occupied property with high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-15;CE-Weeds Occupied Property;149.0;04-005;38111.0;35.0952172;-89.92465843;2022-02-23;N;35.0952172, -89.92465843;Unknown
5116964;2021-03-25;077073  00005;07707300000050;903 PALMER RD;903 Palmer Rd, Memphis, Tennessee, 38116;junky yard / pool with stagnant water;Inspection-Junky Yard;Closed;CVOM;Incompliance violation order - Miscellaneous;2021-05-05;CE-Junky Yard;177.0;03-001;38116.0;35.01202393;-90.03383754;2022-02-23;N;35.01202393, -90.03383754;Unknown
5064194;2021-02-10;054040  00013;05404000000130;691 BERCLAIR RD;691 Berclair Rd, Memphis, Tennessee, 38122;Vehicle tires in yard.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-09;CE-Junky Yard;49.0;05-004;38122.0;35.15027979;-89.91196788;2022-02-23;N;35.15027979, -89.91196788;Berclair
5119370;2021-03-26;053029  00027;05302900000270;1552 DUKE RD;1552 Duke Rd, Memphis, Tennessee, 38108;Court date 4/28/2023 @ 9:00am - VIOLATION FOR JUNKY YARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-03-24;CE-Junky Yard;43.0;07-006;38108.0;35.17451111;-89.93012093;2023-03-23;N;35.17451111, -89.93012093;Unknown
5430950;2021-09-13;077028  00004;07702800000040;4081 MICHAEL DR;4081 Michael Rd, Memphis, Tennessee, 38116;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-18;CE-Junky Yard;166.0;06-005;38116.0;35.03729932;-90.03230007;2022-02-23;N;35.03729932, -90.03230007;Whitehaven
5332986;2021-07-06;094401 B00005;0944010B000050;5055 GOLDEN OAKS DR;5055 Golden Oaks Dr, Memphis, Tennessee, 38118;Still active Bench Warrant as of 3/14/2023- Last scheduled COURT DATE 1/20/2023 @ 9:00AM. CE-Junky Yard / Active Bench Warrant;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-06-28;CE-Junky Yard;187.0;03-002;38118.0;35.01043568;-89.95985677;2024-04-04;N;35.01043568, -89.95985677;Unknown
